Year,X,Y
2006,4.915801634,43.80802021
2010,4.925490709,43.79042059
2009,4.925490709,43.79042059
2007,4.925490709,43.79042059
2006,4.925490709,43.79042059
2008,4.925490709,43.79042059
2009,4.896791413,43.78955652
2008,4.896791413,43.78955652
2007,4.896791413,43.78955652
2006,4.896791413,43.78955652
2010,4.896791413,43.78955652
2006,4.890282193,43.7944956
2010,4.890282193,43.7944956
2008,4.890282193,43.7944956
2007,4.890282193,43.7944956
2009,4.890282193,43.7944956
2009,4.918287982,43.79051313
2010,4.918287982,43.79051313
2008,4.918287982,43.79051313
2007,4.918287982,43.79051313
2006,4.918287982,43.79051313
2010,4.935923077,43.81238731
2006,4.935923077,43.81238731
2009,4.935923077,43.81238731
2008,4.935923077,43.81238731
2007,4.935923077,43.81238731
2007,4.934072192,43.81438214
2006,4.934072192,43.81438214
2009,4.934072192,43.81438214
2008,4.934072192,43.81438214
2010,4.934072192,43.81438214
2009,4.933739715,43.8133556
2007,4.933739715,43.8133556
2010,4.933739715,43.8133556
2008,4.933739715,43.8133556
2006,4.933739715,43.8133556
2010,4.935615932,43.81012256
2009,4.935615932,43.81012256
2006,4.935615932,43.81012256
2008,4.935615932,43.81012256
2007,4.935615932,43.81012256
2008,4.936098101,43.80890167
2007,4.936098101,43.80890167
2010,4.936098101,43.80890167
2009,4.936098101,43.80890167
2006,4.936098101,43.80890167
2010,4.938449151,43.80777149
2008,4.938449151,43.80777149
2006,4.938449151,43.80777149
2009,4.938449151,43.80777149
2007,4.938449151,43.80777149
2006,4.931625718,43.80350469
2010,4.931625718,43.80350469
2007,4.931625718,43.80350469
2008,4.931625718,43.80350469
2009,4.931625718,43.80350469
2010,4.932793317,43.79428297
2009,4.932793317,43.79428297
2007,4.932793317,43.79428297
2006,4.932793317,43.79428297
2008,4.932793317,43.79428297
2006,4.932174545,43.80276475
2007,4.932174545,43.80276475
2009,4.932174545,43.80276475
2008,4.932174545,43.80276475
2010,4.932174545,43.80276475
2006,4.936155732,43.80329263
2010,4.936155732,43.80329263
2008,4.936155732,43.80329263
2007,4.936155732,43.80329263
2009,4.936155732,43.80329263
2010,4.92903953,43.80325815
2008,4.92903953,43.80325815
2007,4.92903953,43.80325815
2009,4.92903953,43.80325815
2006,4.92903953,43.80325815
2008,4.928632594,43.80421897
2010,4.928632594,43.80421897
2009,4.928632594,43.80421897
2007,4.928632594,43.80421897
2006,4.928632594,43.80421897
2008,4.931196297,43.80100349
2009,4.931196297,43.80100349
2007,4.931196297,43.80100349
2006,4.931196297,43.80100349
2010,4.931196297,43.80100349
2008,4.897165721,43.78974364
2007,4.897165721,43.78974364
2009,4.897165721,43.78974364
2006,4.897165721,43.78974364
2010,4.897165721,43.78974364
2007,4.968544893,43.82985217
2006,4.968544893,43.82985217
2008,4.968544893,43.82985217
2009,4.968544893,43.82985217
2010,4.968544893,43.82985217
2007,4.968245943,43.83025554
2006,4.968245943,43.83025554
2009,4.968245943,43.83025554
2010,4.968245943,43.83025554
2008,4.968245943,43.83025554
2006,4.968128938,43.83069828
2007,4.968128938,43.83069828
2009,4.968128938,43.83069828
2008,4.968128938,43.83069828
2010,4.968128938,43.83069828
2008,4.908404811,43.79433467
2009,4.908404811,43.79433467
2007,4.908404811,43.79433467
2010,4.908404811,43.79433467
2006,4.908404811,43.79433467
2007,4.985279127,43.82777272
2010,4.985279127,43.82777272
2006,4.985279127,43.82777272
2009,4.985279127,43.82777272
2008,4.985279127,43.82777272
2008,4.984538764,43.82966846
2007,4.984538764,43.82966846
2010,4.984538764,43.82966846
2006,4.984538764,43.82966846
2009,4.984538764,43.82966846
2007,4.986903183,43.83114747
2008,4.986903183,43.83114747
2010,4.986903183,43.83114747
2006,4.986903183,43.83114747
2009,4.986903183,43.83114747
2007,4.935447553,43.83584937
2010,4.935447553,43.83584937
2008,4.935447553,43.83584937
2009,4.935447553,43.83584937
2006,4.935447553,43.83584937
2009,4.89310964,43.81300009
2007,4.89310964,43.81300009
2010,4.89310964,43.81300009
2008,4.89310964,43.81300009
2006,4.89310964,43.81300009
2007,4.899183897,43.82257247
2006,4.899183897,43.82257247
2008,4.899183897,43.82257247
2009,4.899183897,43.82257247
2010,4.899183897,43.82257247
2008,4.938798449,43.83588592
2010,4.938798449,43.83588592
2006,4.938798449,43.83588592
2007,4.938798449,43.83588592
2009,4.938798449,43.83588592
2010,4.942373338,43.80161988
2008,4.942373338,43.80161988
2007,4.942373338,43.80161988
2009,4.942373338,43.80161988
2006,4.942373338,43.80161988
2008,4.887843335,43.81803889
2009,4.887843335,43.81803889
2006,4.887843335,43.81803889
2007,4.887843335,43.81803889
2010,4.887843335,43.81803889
2007,4.887798257,43.82075928
2009,4.887798257,43.82075928
2008,4.887798257,43.82075928
2010,4.887798257,43.82075928
2006,4.887798257,43.82075928
2008,4.937007744,43.81015181
2007,4.937007744,43.81015181
2010,4.937007744,43.81015181
2009,4.937007744,43.81015181
2006,4.937007744,43.81015181
2007,4.872740422,43.83670141
2009,4.872740422,43.83670141
2010,4.872740422,43.83670141
2008,4.872740422,43.83670141
2006,4.872740422,43.83670141
2010,4.939176737,43.79313447
2008,4.939176737,43.79313447
2006,4.939176737,43.79313447
2009,4.939176737,43.79313447
2007,4.939176737,43.79313447
2010,4.919357962,43.78559702
2007,4.919357962,43.78559702
2006,4.919357962,43.78559702
2009,4.919357962,43.78559702
2008,4.919357962,43.78559702
2010,4.874205986,43.83812493
2008,4.874205986,43.83812493
2006,4.874205986,43.83812493
2009,4.874205986,43.83812493
2007,4.874205986,43.83812493
2006,4.92767511,43.79846635
2009,4.92767511,43.79846635
2007,4.92767511,43.79846635
2010,4.92767511,43.79846635
2008,4.92767511,43.79846635
2010,4.920013492,43.78878743
2009,4.920013492,43.78878743
2006,4.920013492,43.78878743
2007,4.920013492,43.78878743
2008,4.920013492,43.78878743
2009,4.903058327,43.79223353
2006,4.903058327,43.79223353
2010,4.903058327,43.79223353
2007,4.903058327,43.79223353
2008,4.903058327,43.79223353
2009,4.914668475,43.83069603
2007,4.914668475,43.83069603
2010,4.914668475,43.83069603
2008,4.914668475,43.83069603
2006,4.914668475,43.83069603
2006,4.906333952,43.81311162
2009,4.906333952,43.81311162
2010,4.906333952,43.81311162
2008,4.906333952,43.81311162
2007,4.906333952,43.81311162
2006,4.91500299,43.80454266
2009,4.91500299,43.80454266
2010,4.91500299,43.80454266
2008,4.91500299,43.80454266
2007,4.91500299,43.80454266
2011,36.42097211,7.783435729
2011,36.41262781,7.759699665
2011,36.21802269,7.758687718
2011,36.38541348,7.78432939
2011,36.35122762,7.787487659
2011,36.32599019,7.775437621
2011,36.32944126,7.754034698
2011,36.26387564,7.725372611
2011,36.26654559,7.701743312
2011,36.21389416,7.75147763
2011,36.43520292,7.770572247
2011,36.41852556,7.770136817
2011,36.39317665,7.777247353
2011,36.37927047,7.768296889
2011,36.36263849,7.762175713
2011,36.35412597,7.770291622
2011,36.20823425,7.770450691
2011,36.22890373,7.729339503
2011,36.25793361,7.700043772
2011,36.19465667,7.762048859
2011,36.41822207,7.78272316
2011,36.41565262,7.758416772
2011,36.21995158,7.765666574
2011,36.37711731,7.794028468
2011,36.3542413,7.788021559
2011,36.32822271,7.776264935
2011,36.33156606,7.754689596
2011,36.26170219,7.723885867
2011,36.26688289,7.69999254
2011,36.21963411,7.754704643
2011,36.43807999,7.769758223
2011,36.41441204,7.768683986
2011,36.38929316,7.776708388
2011,36.38465573,7.769170482
2011,36.35839482,7.768574191
2011,36.36146735,7.75821052
2011,36.20020474,7.770976065
2011,36.22283145,7.728477811
2011,36.25887631,7.702751461
2011,36.19215027,7.754804207
2012,36.41882,7.77027
2012,36.39359,7.77748
2012,36.44732,7.78761
2012,36.40645,7.78328
2012,36.41248,7.75976
2012,36.36679,7.76141
2012,36.38539,7.78892
2012,36.35134,7.78727
2012,36.35435,7.77044
2012,36.34395,7.77808
2012,36.32614,7.76692
2012,36.30755,7.76446
2012,36.32955,7.75421
2012,36.4186,7.78276
2012,36.41424,7.76866
2012,36.4472,7.79057
2012,36.40341,7.77491
2012,36.41512,7.75197
2012,36.38462,7.7691
2012,36.36141,7.75817
2012,36.37141,7.79043
2012,36.34704,7.77771
2012,36.32672,7.77231
2012,36.30582,7.77009
2012,36.3135,7.76645
2012,36.33152,7.75486
2010,-3.12095,48.80941
2010,-3.12168,48.80373
2010,-3.98121,48.65682
2010,-3.98684,48.65641
2010,-4.10572,48.63797
2010,-3.1156,48.79669
2010,-3.11741,48.79313
2010,-4.1708,48.67375
2010,-4.12111,48.64756
2010,-4.13823,48.67967
2010,-3.99814,48.63819
2010,-3.22554,48.80942
2010,-3.22502,48.81015
2010,-3.16539,48.80702
2010,-3.18047,48.79651
2010,-3.14093,48.81953
2010,-3.14103,48.81551
2010,-3.13937,48.81473
2010,-4.16541,48.63908
2010,-4.16582,48.63802
2010,-3.18546,48.79419
2010,-3.12866,48.82789
2010,-4.07153,48.66355
2010,-4.13122,48.65747
2010,-4.13583,48.65749
2010,-3.30272,48.79431
2010,-3.30351,48.79292
2010,-3.17856,48.79193
2010,-3.13739,48.8409
2010,-3.22021,48.81467
2010,-3.2214,48.81422
2010,-4.15145,48.66972
2010,-4.15132,48.6708
2010,-3.10628,48.7962
2010,-4.06664,48.65438
2010,-4.10583,48.63546
2010,-4.17548,48.58621
2010,-4.21333,48.64697
2010,-4.10974,48.63054
2010,-3.13715,48.82746
2010,-4.02251,48.64431
2010,-4.16288,48.64899
2010,-3.15089,48.81775
2010,-4.15369,48.62265
2010,-4.14975,48.63494
2010,-4.09788,48.64538
2010,-4.19047,48.60585
2010,-4.11585,48.61353
2010,-3.30129,48.77914
2010,-4.12291,48.64768
2010,-4.1613,48.58368
2010,-3.99701,48.60274
2010,-3.10505,48.8233
2010,-4.04355,48.65768
2010,-3.1028,48.82616
2010,-3.10345,48.82659
2010,-3.10894,48.82584
2010,-4.1283,48.64773
2010,-3.37375,48.76767
2010,-3.33879,48.78634
2010,-4.0617,48.65029
2010,-4.08037,48.66306
2010,-3.98984,48.61997
2010,-3.33444,48.78566
2010,-4.21966,48.61864
2010,-3.36254,48.80767
2010,-3.13383,48.7916
2010,-3.3652,48.76765
2005,-121.53425,36.60978849
2007,-121.53425,36.60978849
2006,-121.53425,36.60978849
2005,-121.8144,36.97241764
2007,-121.8144,36.97241764
2006,-121.8144,36.97241764
2005,-121.6726591,36.86902843
2006,-121.6726591,36.86902843
2007,-121.6726591,36.86902843
2006,-122.0354854,36.98953274
2007,-122.0354854,36.98953274
2005,-122.0354854,36.98953274
2007,-121.8889043,36.53419086
2006,-121.8889043,36.53419086
2005,-121.8889043,36.53419086
2005,-121.8469672,36.53045537
2007,-121.8469672,36.53045537
2006,-121.8469672,36.53045537
2005,-122.1441726,36.98210788
2007,-122.1441726,36.98210788
2006,-122.1441726,36.98210788
2005,-122.0621082,36.95692858
2006,-122.0621082,36.95692858
2007,-122.0621082,36.95692858
2005,-121.800627,36.90911733
2006,-121.800627,36.90911733
2007,-121.800627,36.90911733
2007,-121.776563,36.896388
2005,-121.776563,36.896388
2006,-121.776563,36.896388
2007,-122.224853,37.04789267
2005,-122.224853,37.04789267
2006,-122.224853,37.04789267
2007,-121.764686,36.97855755
2006,-121.764686,36.97855755
2005,-121.764686,36.97855755
2007,-121.777814,36.96832338
2005,-121.777814,36.96832338
2006,-121.777814,36.96832338
2005,-121.4212079,36.95782809
2007,-121.4212079,36.95782809
2006,-121.4212079,36.95782809
2005,-122.0632596,36.97771327
2007,-122.0632596,36.97771327
2006,-122.0632596,36.97771327
2005,-121.4267277,36.88808941
2007,-121.4267277,36.88808941
2006,-121.4267277,36.88808941
2006,-121.5061982,36.95897728
2007,-121.5061982,36.95897728
2005,-121.5061982,36.95897728
2005,-121.5393341,36.95541298
2006,-121.5393341,36.95541298
2007,-121.5393341,36.95541298
2006,-122.1920512,37.05493682
2005,-122.1920512,37.05493682
2007,-122.1920512,37.05493682
2006,-121.5022843,36.85773791
2007,-121.5022843,36.85773791
2005,-121.5022843,36.85773791
2007,-121.3116549,36.8496557
2005,-121.3116549,36.8496557
2006,-121.3116549,36.8496557
2005,-122.2728974,37.11013514
2007,-122.2728974,37.11013514
2006,-122.2728974,37.11013514
2007,-122.2754,37.1015441
2005,-122.2754,37.1015441
2006,-122.2754,37.1015441
2007,-122.031673,36.99447
2006,-122.031673,36.99447
2005,-122.031673,36.99447
2006,-121.7379379,36.89573142
2007,-121.7379379,36.89573142
2005,-121.7379379,36.89573142
2006,-121.7640187,36.83485557
2005,-121.7640187,36.83485557
2007,-121.7640187,36.83485557
2006,-122.1199672,36.97108138
2005,-122.1199672,36.97108138
2007,-122.1199672,36.97108138
2007,-121.8179504,36.52624076
2005,-121.8179504,36.52624076
2006,-121.8179504,36.52624076
2007,-121.8419812,36.52750792
2006,-121.8419812,36.52750792
2005,-121.8419812,36.52750792
2007,-121.7497097,36.66787108
2006,-121.7497097,36.66787108
2005,-121.7497097,36.66787108
2007,-121.5529201,36.54484256
2006,-121.5529201,36.54484256
2005,-121.5529201,36.54484256
2005,-121.4865788,36.49442781
2006,-121.4865788,36.49442781
2007,-121.4865788,36.49442781
2005,-122.1840725,37.01051988
2007,-122.1840725,37.01051988
2006,-122.1840725,37.01051988
2005,-122.0562787,36.98283129
2007,-122.0562787,36.98283129
2006,-122.0562787,36.98283129
2005,-121.8497942,36.92588632
2006,-121.8497942,36.92588632
2007,-121.8497942,36.92588632
2006-2007,34.49986389,31.42508611
2006-2007,34.50093611,31.40966111
2006-2007,34.49308056,31.43603889
2006-2007,34.48783611,31.43497222
2006-2007,34.69097222,31.34916944
2006-2007,34.55355833,31.26825
2006-2007,34.44963333,31.38833889
2006-2007,34.70610556,31.29947222
2006-2007,34.65731944,31.30390833
2006-2007,34.66633889,31.30692778
2006-2007,34.498375,31.35381944
2006-2007,34.49628889,31.29005278
2006-2007,34.47898611,31.305025
2014,116.85258,39.46363
2014,116.75753,39.22291
2014,116.9166,39.20301
2014,116.83185,39.11044
2014,116.58602,39.12375
2014,116.54085,39.10793
2014,116.88805,39.25144
2014,116.67348,38.93016
2014,116.69767,38.88743
2014,116.70537,38.95514
2014,116.80771,38.98101
2014,116.853,38.80596
2014,116.61081,38.94771
2014,116.6872,38.81091
2014,116.72933,38.81697
2012,116.6816667,39.04111111
2012,116.5375,39.09583333
2012,116.6788889,39.13444444
2012,116.7405556,39.34
2012,116.7166667,38.89611111
2012,116.6086111,38.90694444
2012,116.6813889,38.80277778
2012,116.6913889,38.96333333
2012,116.8472222,39.16527778
2012,116.9383333,39.49805556
2012,116.6052778,38.79722222
2012,116.5480556,38.98888889
2013,116.7263889,39.22666667
2013,116.7577778,39.22361111
2013,116.8230556,39.58694444
2013,116.7119444,38.93527778
2010,120.3354722,-1.400222222
2010,120.3073574,-1.432282282
2010,120.3017684,-1.41294628
2010,120.3148148,-1.392892893
2010,120.3309977,-1.424324324
2010,120.3265833,-1.441333333
2010,120.3082749,-1.445055556
2010,120.3127127,-1.387320654
2010,120.3141111,-1.407027778
2010,120.3074908,-1.420503837
2010,120.334301,-1.438838839
2010,120.3308333,-1.443611111
2010,120.3198889,-1.426638889
2010,120.3234444,-1.43575
2010,120.3309167,-1.397666667
2010,120.3354722,-1.400222222
2010,120.3073574,-1.432282282
2010,120.3017684,-1.41294628
2010,120.3148148,-1.392892893
2010,120.3309977,-1.424324324
2010,120.3265833,-1.441333333
2010,120.3082749,-1.445055556
2010,120.3127127,-1.387320654
2010,120.3141111,-1.407027778
2010,120.3074908,-1.420503837
2010,120.334301,-1.438838839
2010,120.3308333,-1.443611111
2010,120.3198889,-1.426638889
2010,120.3234444,-1.43575
2010,120.3309167,-1.397666667
2010,120.3354722,-1.400222222
2010,120.3073574,-1.432282282
2010,120.3017684,-1.41294628
2010,120.3148148,-1.392892893
2010,120.3309977,-1.424324324
2010,120.3265833,-1.441333333
2010,120.3082749,-1.445055556
2010,120.3127127,-1.387320654
2010,120.3141111,-1.407027778
2010,120.3074908,-1.420503837
2010,120.334301,-1.438838839
2010,120.3308333,-1.443611111
2010,120.3198889,-1.426638889
2010,120.3234444,-1.43575
2010,120.3309167,-1.397666667
2014,-122.419567,37.733065
2014,-122.419567,37.733065
2014,-122.419567,37.733065
2014,-122.419567,37.733065
2014,-122.414975,37.655028
2014,-122.414975,37.655028
2014,-122.414975,37.655028
2014,-122.414975,37.655028
2014,-122.392552,37.412963
2014,-122.392552,37.412963
2014,-122.392552,37.412963
2014,-122.392552,37.412963
2014,-122.358741,37.574147
2014,-122.358741,37.574147
2014,-122.358741,37.574147
2014,-122.358741,37.574147
2014,-122.488403,37.516336
2014,-122.510601,37.516774
2014,-122.510601,37.516774
2014,-122.510601,37.516774
2014,-122.510601,37.516774
2014,-122.266424,37.428402
2014,-122.266424,37.428402
2014,-122.266424,37.428402
2014,-122.266424,37.428402
2014,-122.26299,37.441283
2014,-122.26299,37.441283
2014,-122.26299,37.441283
2014,-122.26299,37.441283
2014,-122.256038,37.497901
2014,-122.256038,37.497901
2014,-122.256038,37.497901
2014,-122.256038,37.497901
2014,-122.452419,37.497339
2014,-122.452419,37.497339
2014,-122.452419,37.497339
2014,-122.452419,37.497339
2014,-122.378368,37.256675
2014,-122.378368,37.256675
2014,-122.378368,37.256675
2014,-122.378368,37.256675
2014,-122.476516,37.584528
2014,-122.476516,37.584528
2014,-122.476516,37.584528
2014,-122.476516,37.584528
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.243357,37.495739
2014,-122.425017,37.741549
2014,-122.359056,37.262857
2014,-122.359056,37.262857
2014,-122.359056,37.262857
2014,-122.359056,37.262857
2014,-122.258836,37.426768
2014,-122.258836,37.426768
2014,-122.258836,37.426768
2014,-122.258836,37.426768
2013,-121.918705,38.52264
2013,-121.9580269,38.68497377
2013,-121.8394089,38.52601015
2013,-121.1033841,38.036693
2013,-121.101888,38.027253
2013,-121.136511,38.055422
2013,-121.138918,38.054915
2013,-121.089702,38.028064
2013,-121.884243,38.523466
2013,-121.9659233,38.62746558
2013,-121.8951988,38.51298235
2013,-121.087367,38.029179
2013,-121.801815,38.71926901
2013,-121.918705,38.52264
2013,-121.9580269,38.68497377
2013,-122.2199821,38.8794077
2013,-121.8394089,38.52601015
2013,-122.2074509,38.85775586
2013,-121.1033841,38.036693
2013,-121.101888,38.027253
2013,-121.089702,38.028064
2013,-121.136511,38.055422
2013,-121.138918,38.054915
2013,-121.9046402,38.54601733
2013,-121.884243,38.523466
2013,-121.9659233,38.62746558
2013,-121.9000053,38.52641303
2013,-121.8951988,38.51298235
2013,-121.8045616,38.71900114
2013,-121.5302467,38.41526596
2013,-121.5408897,38.41607296
2013,-121.087367,38.029179
2013,-83.66161681,9.89606028
2013,-83.66161756,9.89602382
2013,-83.66988815,9.88648027
2013,-83.66986183,9.88653073
2013,-83.65905815,9.8943948
2013,-83.65911079,9.89441492
2013,-83.65857233,9.89197897
2013,-83.65863335,9.8919617
2013,-83.66538825,9.88313648
2013,-83.66538431,9.88309482
2013,-83.66771716,9.88513489
2013,-83.66766787,9.88516004
2013,-83.66805411,9.88660659
2013,-83.66805101,9.88663928
2013,-83.66921727,9.88347008
2013,-83.66926563,9.88344393
2013,-83.6705137,9.88433626
2013,-83.6705375,9.88437323
2013,-83.66916027,9.88518074
2013,-83.66916086,9.88519633
2010,128.1507434,38.28276857
2010,128.0533137,38.08195461
2010,128.0549203,38.08053944
2010,128.1273293,38.25125557
2010,128.1221614,38.31065097
2010,128.1459848,38.29228926
2010,128.1270266,38.3051185
2010,128.1460173,38.30939677
2010,128.1123372,38.28279389
2010,128.1249079,38.3166124
2010,128.1195382,38.27098452
2010,128.1549074,38.30059446
2010,128.1084179,38.29831702
2010,128.152208,38.26487856
2010,128.1361502,38.28024273
2010,128.1198784,38.30441939
2010,128.1184676,38.26299797
2010,128.1441277,38.29823519
2009,128.1107088,38.30492349
2009,128.1458293,38.26357064
2009,128.1415506,38.27222742
2009,128.117657,38.28695885
2009,128.1172275,38.28547668
2009,128.1225078,38.28376403
2009,128.1234256,38.28668621
2009,128.121778,38.26257817
2009,128.1175617,38.27087016
2009,128.1343549,38.2954595
2009,128.136397,38.28576444
2009,128.1214072,38.29708501
2009,128.1351213,38.2861938
2009,128.1382327,38.30548503
2009,128.1299939,38.31174392
2009,128.1160257,38.25229893
2009,128.1169468,38.25458595
2009,128.1353965,38.294325
2009,128.1320135,38.27444785
2009,128.1566954,38.27283278
2009,128.1382416,38.30458105
2009,128.1298604,38.28199468
2009,128.1028253,38.29291546
2009,128.1445206,38.26360729
2009,128.1189546,38.28565911
2009,128.1178694,38.28559567
2009,128.1066244,38.27623634
2009,128.1548159,38.27449124
2009,128.1559112,38.27289584
2009,128.1435137,38.28129609
2009,128.1452822,38.27263236
2009,128.1276336,38.26065925
2009,128.1396038,38.29814659
2009,128.1388724,38.31289841
2009,128.1310617,38.31129882
2009,128.1348391,38.30761681
2010,-73.239004,45.502711
2010,-73.244214,45.50526
2010,-73.042672,45.686837
2010,-73.047824,45.689548
2010,-73.099975,45.817479
2010,-73.1043,45.820877
2010,-73.13754,45.789396
2010,-73.141956,45.792649
2010,-73.141034,45.72588
2010,-73.14542,45.729133
2010,-73.184022,45.830537
2010,-73.179419,45.827321
2010,-73.191675,45.819725
2010,-73.187176,45.816491
2010,-73.220783,45.763337
2010,-73.225138,45.766677
2010,-73.225026,45.739782
2010,-73.220557,45.73654
2010,-73.207005,45.757787
2010,-73.20259,45.756453
2010,-73.251154,45.73033
2010,-73.25565,45.733571
2010,-73.264048,45.615649
2010,-73.259587,45.612437
2010,-73.295207,45.604758
2010,-73.299451,45.608158
2010,-73.258276,45.625274
2010,-73.25384,45.622016
2010,-73.234739,45.677772
2010,-73.230377,45.674495
2011,-73.18502,45.474436
2011,-73.181466,45.471826
2011,-73.231163,45.461731
2011,-73.22538,45.45981
2011,-73.09485,45.531553
2011,-73.099295,45.534772
2011,-73.224706,45.506285
2011,-73.229954,45.50879
2011,-73.207548,45.510679
2011,-73.212075,45.513876
2011,-73.234147,45.678085
2011,-73.230067,45.674899
2011,-73.266253,45.772995
2011,-73.261818,45.76972
2011,-73.181913,45.852774
2011,-73.177399,45.849504
2011,-73.184397,45.825544
2011,-73.17986,45.822293
2011,-73.207941,45.612766
2011,-73.21236,45.616035
2011,-73.295813,45.603986
2011,-73.30016,45.607305
2011,-73.258391,45.625293
2011,-73.253904,45.622026
2011,-73.174164,45.505118
2011,-73.16996,45.501776
2011,-73.197345,45.501681
2011,-73.192781,45.498528
2011,-73.135046,45.802975
2011,-73.139398,45.806318
2011,-73.118605,45.644267
2011,-73.122934,45.64725
2011,-73.163917,45.616235
2011,-73.159433,45.621981
2011,-73.206433,45.427116
2011,-73.212648,45.426295
2011,-73.330792,45.498861
2011,-73.335005,45.502188
2011,-73.195713,45.433864
2011,-73.190338,45.435235
2011,-60.73308,-33.8288
2011,-60.73308,-33.8288
2012,-60.73308,-33.8288
2012,-60.73308,-33.8288
2011,-60.17814,-34.44054
2011,-60.17814,-34.44054
2012,-60.17814,-34.44054
2012,-60.17814,-34.44054
2012,-59.99891,-33.89921
2012,-59.99891,-33.89921
2011,-59.99891,-33.89921
2011,-59.99891,-33.89921
2011,-60.96318,-34.02789
2011,-60.96318,-34.02789
2012,-60.96318,-34.02789
2012,-60.96318,-34.02789
2012,-60.12376,-34.54142
2012,-60.12376,-34.54142
2011,-60.12376,-34.54142
2011,-60.12376,-34.54142
2011,-60.25541,-34.26408
2011,-60.25541,-34.26408
2012,-60.25541,-34.26408
2012,-60.25541,-34.26408
2011,-60.02698,-33.82229
2011,-60.02698,-33.82229
2012,-60.02698,-33.82229
2012,-60.02698,-33.82229
2011,-60.39687,-33.82863
2011,-60.39687,-33.82863
2012,-60.39687,-33.82863
2012,-60.39687,-33.82863
2012,-61.0002,-33.95919
2012,-61.0002,-33.95919
2011,-61.0002,-33.95919
2011,-61.0002,-33.95919
2012,-60.22337,-34.07817
2012,-60.22337,-34.07817
2011,-60.22337,-34.07817
2011,-60.22337,-34.07817
2011,-60.75024,-34.18431
2011,-60.75024,-34.18431
2012,-60.75024,-34.18431
2012,-60.75024,-34.18431
2011,-60.54719,-34.07785
2011,-60.54719,-34.07785
2012,-60.54719,-34.07785
2012,-60.54719,-34.07785
2012,-60.09764,-34.6516
2012,-60.09764,-34.6516
2011,-60.09764,-34.6516
2011,-60.09764,-34.6516
2012,-60.65127,-33.8525
2012,-60.65127,-33.8525
2011,-60.65127,-33.8525
2011,-60.65127,-33.8525
2012,-60.81722,-33.87992
2012,-60.81722,-33.87992
2011,-60.81722,-33.87992
2011,-60.81722,-33.87992
2011,-60.78629,-33.85167
2011,-60.78629,-33.85167
2012,-60.78629,-33.85167
2012,-60.78629,-33.85167
2011,-60.812,-34.13843
2011,-60.812,-34.13843
2012,-60.812,-34.13843
2012,-60.812,-34.13843
2012,-60.63223,-34.154
2012,-60.63223,-34.154
2011,-60.63223,-34.154
2011,-60.63223,-34.154
2012,-60.28224,-33.7111
2012,-60.28224,-33.7111
2011,-60.28224,-33.7111
2011,-60.28224,-33.7111
2011,-60.47018,-33.82659
2011,-60.47018,-33.82659
2012,-60.47018,-33.82659
2012,-60.47018,-33.82659
2010,-60.58914,-34.171
2011,-60.58914,-34.171
2011,-60.58951,-34.163
2010,-60.58951,-34.163
2010,-60.57867,-34.1609
2011,-60.57867,-34.1609
2010,-60.5859,-34.1593
2011,-60.5859,-34.1593
2011,-60.5909,-34.1528
2010,-60.5909,-34.1528
2010,-60.593837,-34.1677
2011,-60.593837,-34.1677
2011,-60.5907,-34.1459
2010,-60.5907,-34.1459
2011,-60.5876,-34.1482
2010,-60.5876,-34.1482
2011,-60.5786,-34.1561
2010,-60.5786,-34.1561
2011,-60.5736,-34.1507
2010,-60.5736,-34.1507
2011,-60.5866,-34.1387
2010,-60.5866,-34.1387
2011,-60.600175,-34.1629
2010,-60.600175,-34.1629
2011,-60.5802,-34.1366
2010,-60.5802,-34.1366
2010,-60.5785,-34.1386
2011,-60.5785,-34.1386
2011,-60.5671,-34.1469
2010,-60.5671,-34.1469
2011,-60.564,-34.1494
2010,-60.564,-34.1494
2010,-60.5583,-34.1429
2011,-60.5583,-34.1429
2010,-60.568,-34.1365
2011,-60.568,-34.1365
2011,-60.5736,-34.1329
2010,-60.5736,-34.1329
2011,-60.5873,-34.1199
2010,-60.5873,-34.1199
2011,-60.582,-34.1179
2010,-60.582,-34.1179
2011,-60.5544,-34.1364
2010,-60.5544,-34.1364
2010,-60.5282,-34.1126
2011,-60.5282,-34.1126
2010,-60.5225,-34.1074
2011,-60.5225,-34.1074
2011,-60.5159,-34.0912
2010,-60.5159,-34.0912
2011,-60.5225,-34.0874
2010,-60.5225,-34.0874
2010,-60.5284,-34.0852
2011,-60.5284,-34.0852
2010,-60.5556,-34.0887
2011,-60.5556,-34.0887
2011,-60.5316,-34.0797
2010,-60.5316,-34.0797
2011,-60.5482,-34.1042
2010,-60.5482,-34.1042
2011,-60.5529,-34.0858
2010,-60.5529,-34.0858
2010,-60.5503,-34.1056
2011,-60.5503,-34.1056
2015,-71.28337222,-30.62946389
2015,-71.24235,-30.09955278
2015,-71.22153611,-29.90498056
2015,-71.25964167,-30.07185556
2015,-71.25898889,-29.81121944
2015,-71.07889722,-29.97595278
2015,-71.22861389,-30.10682778
2015,-71.23620278,-30.09289722
2010,-92.33606667,15.17066667
2010,-92.31581667,15.17723333
2010,-92.3117,15.16476667
2010,-92.3267,15.19385
2010,-92.32753333,15.19266667
2010,-92.3159,15.16923333
2010,-92.3181,15.15978333
